polarity,subjectivity
0,0
0,0.5
0,0.5
0,0.5
0.2444444444,0.7111111111
-0.07916666667,0.525
0.003787878788,0.2987373737
0,0
0,0
0,0
0,0
0.06666666667,0.2666666667
0,0
0,0.5
0.0625,0.7875
-0.05,0.1
0,0.5
-0.35625,0.69375
0,0
0.1071428571,0.4285714286
0,0
0,0
0,0.5
0,0.5
0.5,0.5
0.14,0.4564285714
0,0
0,0.5
0.04583333333,0.4833333333
0,0
0,0
0,0.3625
0.01904761905,0.2333333333
-0.185,0.4991666667
-0.4,0.6285714286
0,0.5
0.1571428571,0.530952381
0.6,1
0,0.5
0,0
0,0.65
0,0.5
0,0.5
-0.4,0.6285714286
0,0
1,1
0,0
0.29,0.37
0,0.6
0.1333333333,0.3333333333
0,0
0,0
-0.46875,0.625
0,0.5
0.365,0.7491666667
0,0
0,0.5
0,0
0,0
-0.4,0.6285714286
0,0
-0.35,0.65
-0.4,0.6285714286
-0.1,0.3
0,0
0,0.06666666667
0.075,0.4034722222
0.07738095238,0.6523809524
0,0.5
0,0
-0.225,0.2733333333
-0.25,0.5625
0,0.5
0,0.5
0,0
-0.3851851852,0.5296296296
0,0
0.09166666667,0.5
0.2,0.25
0,0
-0.1818181818,0.6772727273
-0.2875,0.6833333333
0,0.5
0.07954545455,0.3434848485
0.35,0.4472222222
0.26,0.46
-0.1916666667,0.5916666667
0.01111111111,0.4
0.1363636364,0.5
0,0
-0.3527777778,0.8
0,0
0,0
0.5,0.5
-0.1666666667,0.4333333333
0,0
0,0.5
0,0.5
0,0
0.2166666667,0.5833333333
0,0.5
0,0
0,0.5
0,0.5
0,0
-0.05,0.4
0.2,0.35
1,0.3
-0.4,0.7666666667
0,0
0,0
-0.1875,0.5
0,0.1
0,0
-0.03888888889,0.3694444444
-0.4,0.6285714286
-0.5785714286,0.9392857143
0,0
0,0.325
0,0
0,0
0,0.5
0,0
0.3708333333,0.3333333333
0,0.5
0,0.5
0,0
0,0.5
0.2125,0.63125
-0.06111111111,0.5611111111
0,0.5
-0.4464285714,0.6071428571
0,0.5
0.1722222222,0.6444444444
0,0.5
0.5,0.5
0,0.5
0,0.5
0,0
0.8,0.75
0,0.5
-0.4,0.6285714286
0,0.4
-0.4,0.6285714286
0,0.5
0,0.5
-0.125,0.125
0.03333333333,0.5666666667
0.1166666667,0.6444444444
1,0.3
-0.5,1
0,0
0,0.5
0.5,0.5
0.5,0.5
0,0.5
0.1260416667,0.4260416667
0,0.5
1,0.3
0,0.5
0,0.5
0,0.5
0.03611111111,0.3805555556
0,0.5
0.1791666667,0.4166666667
0,0.5
0,0
0.5,1
0,0.5
0.1,0.85
-0.2,0
-0.2,0
-0.3666666667,0.66
-0.1,0.375
0.4681818182,0.7272727273
0,0.4888888889
-0.125,0.375
0,0
-0.1,0.1
0.4681818182,0.7272727273
-0.1,0.1
0.5,0.8333333333
0,0
0.3571428571,0.5714285714
0.4681818182,0.7272727273
0,0.03333333333
0.4681818182,0.7272727273
0.01428571429,0.5428571429
0.05,0.1625
0,0
0,0
-0.5,1
0.075,0.2
-0.03333333333,0.55
0,0
0,0
0.1111111111,0.6666666667
0.175,0.6
0,0
0.1222222222,0.3444444444
0,0
0,0
0.01666666667,0.08333333333
0.4681818182,0.7272727273
0,0
0.25,0.3333333333
0,0
-0.3,0.5
0.3571428571,0.5714285714
0,0
0.125,0.2333333333
-0.1666666667,0.480952381
0,0
-0.3125,0.6875
0.25,0.4666666667
0.5,0.8333333333
-0.1875,0.5
0,0
0.3,0.6444444444
-0.1944444444,0.2888888889
0.3571428571,0.5714285714
0.2833333333,0.5777777778
0,0
0.4681818182,0.7272727273
-0.05555555556,0.2194444444
0.3666666667,0.6888888889
0,0
0,0
0,0
0,0
0,0
0,0
0.03333333333,0.2
-0.2722222222,0.6666666667
-0.5,1
0.4681818182,0.7272727273
0.2333333333,0.4
0,0
0.25,0.3333333333
0.5,0.8333333333
1,0.7
0,0
0,0
0.03333333333,0.2
0,0
-0.03333333333,0.4666666667
0,0
0.4681818182,0.7272727273
-0.5,0.5
0,0
-0.36,0.74
0,0
0.03333333333,0.2
0.03333333333,0.2
0.25,0.3333333333
0,0
0,0
0,0
-0.025,0.35
-0.025,0.35
0,0
0,0
0,0
0,0
0.4681818182,0.7272727273
0,0
-1,1
-0.05,0.2854166667
-0.5,1
-0.25,0.25
-1,1
-0.125,0.375
0,0
0.4681818182,0.7272727273
0,0
0.3571428571,0.5714285714
0,0
0.1,0.18
0,0
0.4,0.5333333333
0,0.5
0,0
0,0
0,0
0.4681818182,0.7272727273
-0.5,0.65
-0.1,0.1
0.4681818182,0.7272727273
0,0
0.01666666667,0.08333333333
0.4,0.5333333333
0,0
-0.125,0.8194444444
0,0
0,0
0.2,0.35
0.01666666667,0.08333333333
0,0
-0.15,0.2785714286
-0.15,0.4
0.25,0.375
0,0
0.6,0.9
0.2,0.35
0.4,0.5333333333
0,0
0.3571428571,0.5714285714
0.4681818182,0.7272727273
0.4,1
0,0
0,0
0,0
0.4,0.5333333333
0,0
-0.06666666667,0.8
0.4681818182,0.7272727273
0,0
0,0.03333333333
0,0
0,0
0,0.03333333333
0.05,0.2333333333
0.5,0.5
0.03333333333,0.7833333333
0.01666666667,0.08333333333
-0.2,0.25
-0.5,1
-0.45,0.6
0,0
0,0
-0.5,1
0.5,0.9166666667
0,0
0,0
0.4,0.5333333333
0.4681818182,0.7272727273
0.15,0.6
0.5666666667,0.7555555556
0,0
0,0
-0.2,0.2
0.01666666667,0.08333333333
-0.4,0.55
0,0
0,0
0,0.1
0,0
0.4681818182,0.7272727273
0,0
-0.5,0.5
0.4681818182,0.7272727273
0,0.02564102564
0.06444444444,0.3022222222
-0.075,0.45
-0.6,0.7
0.4681818182,0.7272727273
0,0
0,0
0.3,0.6166666667
-0.0375,0.75
0.5,0.8333333333
-0.25,0.25
0,0
0.3571428571,0.5714285714
0.5,0.8333333333
0,0
-0.1,0.1
0,0
-0.5,0.5
0,0
-0.5,0.65
0.1428571429,0.6678571429
0,0.03333333333
0,0
0.7,0.6
-0.1875,0.5
0.3571428571,0.5714285714
0.1428571429,0.6678571429
0.5,0.8333333333
0.4681818182,0.7272727273
0.225,0.5
0.5,0.6666666667
0,0.03333333333
0.5,0.9166666667
0,0
0.5,0.6666666667
-0.4,0.55
-0.01666666667,0.3666666667
0,0
0,0
0.4681818182,0.7272727273
0.1824074074,0.5776455026
0.4681818182,0.7272727273
0.4681818182,0.7272727273
-0.5,0.5
0,0.2833333333
0.075,0.5
0,0.03333333333
-0.1375,0.4354166667
0,0
0,0
0,0
0,0
0.4681818182,0.7272727273
0,0
0,0
0,0
0,0
0.25,0.3333333333
0.1285714286,0.4595238095
0,0
-0.4,0.55
0,0
0,0
0,0
-1,1
0.3571428571,0.5714285714
-0.1,0.1
-0.3,0.3888888889
0,0
0.4681818182,0.7272727273
-0.1666666667,0.5625
-0.25,0.45
-0.1,0.3
0.5416666667,0.8333333333
0,0
0.16,0.425
0.5,0.8333333333
0,0
-0.1,0.1
0.5,0.8333333333
-0.3,0.3888888889
0,0
-0.4,0.6
0,0
0,0.03333333333
0.16875,0.385
0.2333333333,0.4
0,0
0.5,0.8333333333
0,0.1
0,0.3
0.4681818182,0.7272727273
0,0
0.3,0.45
0,0
0.2833333333,0.5777777778
0,0
-0.5,1
0,0
-0.05,0.4
0,0.2916666667
0.5,0.5
0,0
0.09166666667,0.5666666667
0,0
0.5,0.8333333333
0.3571428571,0.5714285714
-0.4,0.6
0,0
-0.2166666667,0.7
0,0.03333333333
0.1875,0.6041666667
0.25,0.4666666667
0.5,0.9
0.78125,0.8333333333
0,0
-0.5,0.65
0,0
0,0
0.4681818182,0.7272727273
-0.07142857143,0.2142857143
0.4,0.5333333333
0,0
0,0
0,0
0.5,0.8333333333
0.4,0.5333333333
0.25,0.3333333333
0,0
-1,1
0,0
0,0
0,0
0.3571428571,0.5714285714
0.01666666667,0.08333333333
-0.8,0.9
0,0
0,0
0,0
0,0
0.01666666667,0.08333333333
0.1,0.2
0.01666666667,0.08333333333
0,0
0,0
0,0
0,0
0.01666666667,0.08333333333
0,0.03333333333
0,0
0.15,0.5111111111
0.3571428571,0.5714285714
0.06818181818,0.55
0,0
0.2333333333,0.3083333333
-0.1208333333,0.3208333333
0.4681818182,0.7272727273
0.4681818182,0.7272727273
0.4681818182,0.7272727273
-0.3,0.425
0,0
-0.1666666667,0.5625
0.008333333333,0.8083333333
0.5,0.9166666667
-0.025,0.425
0,0
0,0
0.4681818182,0.7272727273
0.4681818182,0.7272727273
0,0.03333333333
0.3571428571,0.5714285714
-0.3,0.3888888889
0.5,0.8333333333
0.08125,0.575
-0.008333333333,0.2916666667
0.25,0.3333333333
0.25,0.35
-0.125,0.625
0.3571428571,0.5714285714
-0.0625,0.2375
0.3571428571,0.5714285714
0.25,0.3333333333
-0.8,0.9
0.3333333333,0.5666666667
0.5,0.8333333333
-0.05,0.5354166667
0,0
0.1428571429,0.6678571429
0.15,0.6
0.4,0.5333333333
0,0
-0.53125,0.5625
0.4903409091,0.6636363636
0.1833333333,0.85
0,0
0,0
0,0
-0.1,0.3
0,0.03333333333
0.4681818182,0.7272727273
-0.5,1
-0.5,0.9
0.01666666667,0.08333333333
0.03333333333,0.2
0.4681818182,0.7272727273
0,0.3333333333
0.2443181818,0.4238636364
0.003125,0.5
0,0
-0.25,1
0.1222222222,0.3444444444
0.4681818182,0.7272727273
0.5,0.8888888889
0,0.2833333333
0,0
0,0
0.4,0.5333333333
-0.1,0.3
0.0625,0.225
-0.03571428571,0.1071428571
-0.1,0.1
0.5,0.7777777778
0,0
0.01666666667,0.08333333333
0.2666666667,0.45
-0.04027777778,0.3708333333
0,0
0.25,0.4166666667
0,0
0,0
-0.03333333333,0.1902777778
0,0
0.2333333333,0.65
0,0
0,0
0.1,0.4
0,0
0,0
0,0
0.1666666667,0.7777777778
0,0
-0.75,1
-0.4,0.7
0,0
0,0
0.3125,0.5
0.14,0.3485714286
0,0
0.4681818182,0.7272727273
0.04722222222,0.4638888889
0,0
-0.25,1
0.4681818182,0.7272727273
-0.3,0.5
0,0
0,0
0.4681818182,0.7272727273
0.3,0.6166666667
0.4681818182,0.7272727273
0.11875,0.3145833333
0,0.03333333333
-0.1833333333,0.35
-0.035,0.46
0,0.03333333333
0,0
0,0.03333333333
-0.009595959596,0.3717171717
0.3571428571,0.5714285714
0.3571428571,0.5714285714
0.3125,0.5
0.1833333333,0.3555555556
0,0
-1,1
1,0.3
0,0.3
-0.5,0.8
0.3571428571,0.5714285714
0.4,0.5333333333
0,0
-0.05333333333,0.4866666667
0,0
0,0.1
0,0
0.3571428571,0.5714285714
-1,1
0.3571428571,0.5714285714
0,0
0.4681818182,0.7272727273
0.4681818182,0.7272727273
0.2814814815,0.5407407407
-0.5,1
0,0.03333333333
0.2,0.7444444444
0,0.1
0.5,0.8333333333
-0.12,0.5933333333
0,0.03333333333
-0.1666666667,0.5
0,0
0.4681818182,0.7272727273
0.4681818182,0.7272727273
0.2,0.3
0,0.1
0,0
0,0
0,0
0.3333333333,0.5833333333
0.4,0.5333333333
0,0
0.6,0.9
-0.125,0.375
0,0
0.5,0.8333333333
0,0
0.4681818182,0.7272727273
0.2857142857,0.5357142857
0.4681818182,0.7272727273
0.3,0.6166666667
0,0
0,0.9166666667
0,0
0.3571428571,0.5714285714
0.5,0.8333333333
0.3333333333,0.5833333333
-0.01666666667,0.3333333333
0.4681818182,0.7272727273
0,0
-0.25,0.9166666667
0.4285714286,0.4369047619
0,0
0,0
0,0
0,0
0,0.6666666667
0,0
0.09907407407,0.4231481481
0.1444444444,0.5805555556
0.2464285714,0.3446428571
0.4681818182,0.7272727273
0.4681818182,0.7272727273
0,0
0,0
0.5,0.9166666667
0.1428571429,0.6678571429
0.01666666667,0.08333333333
0.2285714286,0.3785714286
0.1428571429,0.6678571429
0,0
0.4681818182,0.7272727273
0,0
0,0.1
0.5,0.8333333333
0,0
-0.1333333333,0.7444444444
0.4681818182,0.7272727273
0.01666666667,0.08333333333
0.1666666667,0.2833333333
0.2,0.9166666667
0.4,0.5333333333
0.01666666667,0.08333333333
0.4681818182,0.7272727273
0.4,0.5333333333
0.25,0.25
0.4681818182,0.7272727273
0.2,0.6744444444
0.1428571429,0.6678571429
0,0
-0.5,1
0,0
-0.8,0.9
0,0
0,0
0.4681818182,0.7272727273
0,0
0.1375,0.7625
0.4681818182,0.7272727273
0.25,0.3333333333
-0.09285714286,0.5341269841
0.4681818182,0.7272727273
0.3571428571,0.5714285714
0.4681818182,0.7272727273
0.85,1
0.4681818182,0.7272727273
0.4681818182,0.7272727273
0,0
0.4681818182,0.7272727273
0.4681818182,0.7272727273
0.3,0.2
0,0
-0.25,0.25
0.0625,0.4416666667
0,0
-0.1166666667,0.5375
-0.1,0.3
-0.02261904762,0.5630952381
0.1428571429,0.6678571429
0.4681818182,0.7272727273
0.5,0.8333333333
0.16,0.38
0.4681818182,0.7272727273
-0.0380952381,0.8968253968
0,0
0,0
0.4,0.5333333333
-0.1875,0.5
-0.25,0.25
-0.3359375,0.575
-0.6,0.9
-0.5375,0.525
0,0
0,0
0,0.25
0.4681818182,0.7272727273
0,0
-0.08666666667,0.4783333333
0,0
-0.25,0.25
-0.1,0.1
0.4681818182,0.7272727273
0.4,0.9
0,0
0.5,0.9166666667
0,0
0,0
0.04,0.3266666667
0.2,0.35
-0.05555555556,0.4777777778
0.4681818182,0.7272727273
0,0
0.2333333333,0.6333333333
0,0
0,0
0.5,0.5
0,0
0,0
-0.1,0.4
0.8,0.4
0,0
-0.1,0.3
0.075,0.4785714286
-0.05028409091,0.6511363636
0,0.2833333333
0,0
0.01666666667,0.08333333333
0.16,0.42
0,0.2833333333
0,0
0.4,0.5333333333
-0.03571428571,0.1526785714
0,0.1
0.4,0.5333333333
0.3571428571,0.5714285714
0.1,0.5166666667
0,0
-0.1666666667,0.3333333333
0,0
0,0
0,0
0.3,0.6166666667
0,0
0,0
0,0
0.01666666667,0.08333333333
0.25,0.3333333333
0,0
0,0
0.25,0.3333333333
-0.1,0.3
-0.01666666667,0.3333333333
0.01666666667,0.08333333333
-0.3,0.3888888889
0,0
0,0
0,0
0.4625,0.8472222222
0,0
0.1666666667,0.3611111111
-0.5,0.65
-0.1,0.6933333333
0,0
0.3,0.6166666667
0,0.1
-1,1
0.25,0.3333333333
0,0
-0.25,0.25
0,0
0,0
0,0
0.02222222222,0.2944444444
0,0
0,0
0.01666666667,0.08333333333
0.78125,0.8333333333
0.2333333333,0.5222222222
-0.3333333333,0.6666666667
0,0
0.5,0.8333333333
0,0.45
0.4833333333,0.8111111111
0,0
-0.2,0.5
0,0
0,0
0,1
-0.5,0.9
-0.45,0.5
0,0
-0.3,0.2
0,0
0,0
-0.125,0.125
0.3571428571,0.5714285714
0.2,0.5633333333
0,0
0,0.125
-0.3625,0.8583333333
0,0
0.5,0.8333333333
0.3,0.6166666667
-0.35,0.9
0,0.125
-0.125,0.375
0.5,0.8333333333
0,0.2833333333
0,0
0,0
0,0
0,0
0,0
0,0.5
-0.5,1
-0.1,0.1
0.3111111111,0.7777777778
0.02857142857,0.4
-0.5,0.9444444444
-0.025,0.2
-0.1138888889,0.6305555556
0,0
0,0
-0.1,0.1
-0.125,0.495
0.05,0.5666666667
-0.0625,0.3375
0.3,0.6166666667
-1,1
-0.3,0.6
0.2,0.1
0.0640625,0.7322916667
-0.1333333333,0.525
-0.125,0.75
-0.5,1
0.3571428571,0.5714285714
0,0.1
0.4,1
0.5,0.8333333333
0,0
0,0
0,0
0,0
-0.625,1
0,0
-0.3,0.3888888889
0,0
0.5,0.8333333333
0,0
0.05,0.35
-0.3,0.4
0.5,0.8333333333
0,0
0.4,0.5333333333
0.5,0.8333333333
0,0
0.01666666667,0.08333333333
0.1892857143,0.6595238095
0,0.1
0,0
0,0
0,0
-0.1,0.1
0,0
0,0
0,0
0,0
0,0
0.2666666667,0.424537037
-0.25,0.25
0,0
0.3571428571,0.5714285714
0.01666666667,0.08333333333
0,0.2833333333
0,0
0.28125,0.40625
0,0
0.3571428571,0.5714285714
0,0
0.01666666667,0.08333333333
0,0.625
0,0
0.11,0.2633333333
0,0
0.3571428571,0.5714285714
0,0
0,0
0,0
0.5,0.8333333333
0,0
0.3571428571,0.5714285714
0,0
0,0
0.3,0.4416666667
0.4359375,0.5916666667
0.2766666667,0.5733333333
-0.03333333333,0.3666666667
0,0
0,0.1875
0.3,0.6166666667
0.3,0.6166666667
0,0
0.3,0.5666666667
-0.1,0.3
0,0
-0.05,0.15
0,0
0.125,0.25
0.01666666667,0.08333333333
0.4,0.5333333333
0.03333333333,0.2
0,0
0,0
-0.009595959596,0.3717171717
0,0.2833333333
0,0
0,0
0,0
0.25,0.28125
0,0
0.65,0.7666666667
0,0
-0.1666666667,0.5625
0.4,0.5333333333
-0.2,0.4
0.09444444444,0.2111111111
0.5,1
0.25,0.3333333333
0,0
0,0
0.25,0.3333333333
0.3571428571,0.5714285714
0,0
-0.3,0.3888888889
0,0
0,0
0,0
0,0
0,0
0.1090909091,0.2053030303
-0.1,0.1
0,0
-0.14765625,0.5
0,0
0,0
0,0.3125
0,0
0.2833333333,0.5777777778
-0.1,0.1
0,0
0.5,0.8333333333
0.1,0.5166666667
-1,1
0,0
0.35,0.5166666667
0,0
-0.5,0.5
0,0
0.1363636364,0.4545454545
0,0
-0.059375,0.475
0,0
0,0
-0.125,0.375
0,0
0,0
0.09444444444,0.2111111111
0.3,0.6166666667
0,0
0,0
0,0
0.3,0.6166666667
0,0
0,0
-0.14375,0.5125
-0.1,0.1
0,0
0.5,0.8333333333
0,0
0,0
0,0
0.5,0.8888888889
0,0.3333333333
0,0
0.5333333333,0.8
-0.025,0.225
0.1428571429,0.6678571429
0.3571428571,0.5714285714
0,0
0.325,0.525
0,0
0.35,0.55
0.3571428571,0.5714285714
0,0
1,1
-0.5,0.65
0,0
-0.1,0.1
0.3571428571,0.5714285714
0.3571428571,0.5714285714
0,0.1
0,0
0.25,0.3333333333
0,0
0,1
0.3571428571,0.5714285714
-0.2475,0.5091666667
0.3571428571,0.5714285714
0.3571428571,0.5714285714
0,0
-0.3,0.3888888889
0,0
-0.03333333333,0.5333333333
0,0
-0.1,0.2
0,0
0.3928571429,0.7123015873
0,0
0.1,0.55
0,0
0,0
0,0
0.01666666667,0.08333333333
0,0
0.25,0.3333333333
-0.2,0.7
0.4,0.5333333333
0.1428571429,0.6678571429
0.5,0.8333333333
-0.1,0.3
0.275,0.2625
0,0
0,0
-1,1
0.09444444444,0.2111111111
0.5625,0.6666666667
-0.3,0.3888888889
0,0
0.2,0.7444444444
0.4,0.6111111111
0,0
0,0
-0.1833333333,0.5
-0.125,0.375
0.3571428571,0.5714285714
0.25,0.3333333333
-0.03,0.9577777778
0,0
-0.5,0.5
0.3571428571,0.5714285714
0,0
0,0
0,0
0.48828125,0.4777777778
0.4,1
0.01666666667,0.4777777778
0.2142857143,0.5
0.1892857143,0.6595238095
0,0
-0.3333333333,1
0,0.3571428571
0,0
-0.25,0.30625
0.375,0.9166666667
0.375,0.5694444444
0.15,0.8166666667
0,0
-0.15,0.15
-0.25,0.25
0,0
-0.4,0.45
-0.1,0.1
-0.125,0.375
0.2,0.4666666667
0.2145454545,0.45
-0.05,0
0.3083333333,0.3666666667
0.1071428571,0.2642857143
0,0
0.3,0.45
-0.1125,0.2875
0.1666666667,0.3
0.3,0.6166666667
0.1666666667,0.6333333333
0.3571428571,0.5714285714
0.3571428571,0.5714285714
-0.03333333333,0.6166666667
-0.2916666667,0.5416666667
-0.125,0.375
-1,1
0,0
0,0
-0.04523809524,0.5255952381
-0.5,1
0.35,0.55
0,0
0,0.3333333333
0.5,0.8333333333
-0.09,0.29
-0.06666666667,0.3214285714
-0.025,0.35
0.09444444444,0.2111111111
0,0
-0.1,0.1
0.3,0.8666666667
0.25,0.3333333333
0,0
-0.1,0.1
0,0
0,0
-0.125,0.375
0.4,0.5333333333
-0.125,0.375
0,0
-0.2,0.25
0.1833333333,0.85
0,0
0.5,0.9166666667
-0.2,0.5
0.1892857143,0.6595238095
0.1428571429,0.6678571429
0.3571428571,0.5714285714
0,0
-0.1,0.1
-0.5,0.5
0,0
0.4,0.5333333333
0.5,0.8333333333
0.3571428571,0.5714285714
0,0
0,0.5
0,0
0,0
0,0
0,0
-0.5,0.8
0,0
0,0
0.45,0.95
0.6,1
-0.1,0.1
0,0
0.5,0.8333333333
-0.1,0.1
0,0
0,0
0,0
-0.03333333333,0.3666666667
0,0
0.5,0.9166666667
-0.2,0.3
0.3571428571,0.5714285714
0,0
0,0
0.4,0.8666666667
0.3,0.5666666667
0.25,0.3333333333
0,0
0,0
-0.125,0.375
0.3571428571,0.5714285714
0,0
0,0
-0.009595959596,0.3717171717
0.25,0.3333333333
-0.5,1
-0.125,0.375
0,0
-0.125,0.375
0,0
0.3571428571,0.5714285714
0,0.3333333333
0,0
-0.07976190476,0.869047619
0,0
0.3571428571,0.5714285714
0,0
-0.15,0.65
0,0
0,0
-0.03333333333,0.3666666667
0,0
0.4,0.5
0.1090909091,0.8484848485
0.3571428571,0.5714285714
0,0.2833333333
0.1,0.5166666667
0,0
0.1428571429,0.6678571429
0.1666666667,0.4142857143
-0.05,0.75
0,0
-0.5,0.8
0,0
-0.53,0.75
-0.15,0.15
0.09444444444,0.2111111111
0,0
-0.1,0.1555555556
-0.3333333333,0.7166666667
0,0
0.4,0.5333333333
0,0
0,0
0,0
0.4,0.5333333333
-0.1,0.1
0.3571428571,0.5714285714
0,0
0,0
0.1892857143,0.6595238095
0.275,0.6166666667
0,0
0,0
0.3,0.6166666667
0,0
0,0.25
0,0
0,0
0.1,0.5166666667
0,0
0.4,0.5333333333
-0.125,0.375
0,0
0.03333333333,0.7833333333
0.5,0.8333333333
0.08333333333,0.375
0.5,0.8888888889
0.3571428571,0.5714285714
-0.3333333333,0.7555555556
0.1714285714,0.4857142857
0,0
-0.1375,0.7375
-0.05,0.05
-0.1714285714,0.7178571429
0,0
0,0
0.125,0.46875
0.3571428571,0.4571428571
-1,1
0.5,0.8333333333
0.01666666667,0.08333333333
0,0
-0.15,0.1
0.275,0.625
0,0
0,0
0,0.3214285714
-0.3,0.4666666667
0.01666666667,0.08333333333
0.3571428571,0.5714285714
0.01666666667,0.08333333333
0,0
0,0
-0.1,0.1
-0.1,0.1
0.01666666667,0.08333333333
0.3571428571,0.5714285714
-0.1,0.1
-0.2333333333,0.2833333333
0,0
0,0.5
0,0
0.25,0.3333333333
0,0
0,0.5
0.01666666667,0.08333333333
-0.17,0.4466666667
0.5,0.8333333333
0.2833333333,0.5777777778
0.3181818182,0.6439393939
-0.3,0.3888888889
0.1,0.2916666667
0,0
-0.278125,0.4875
0.225,0.4166666667
0,0
0,0
0,0
0,0.3214285714
-0.3,0.5
-0.0380952381,0.8968253968
0.6,1
0.5,0.9166666667
-0.004166666667,0.5645833333
0.01666666667,0.08333333333
0,0
-0.01333333333,0.5933333333
0,0
0,0
0,0
0.4,0.5333333333
0,0.3214285714
0,0
-0.5,1
-0.03333333333,0.4666666667
0.225,0.6214285714
0.5,0.8333333333
0,0
-0.1666666667,0.5625
0,0
0,0
0,0
0.01666666667,0.08333333333
0.3571428571,0.5714285714
0,0
0.5,0.8333333333
0.2,0.35
0,0
0.1,0.5166666667
0,0
-0.1333333333,0.5
-0.07083333333,0.4347222222
0,0
-0.3,0.5
0.5,0.8333333333
0,0
0,0
0,0
0.5,0.9166666667
-0.0625,0.6875
0,0
0,0
0.01666666667,0.08333333333
-0.03333333333,0.3666666667
0,0
-0.1,0.1
0,0
0.01666666667,0.08333333333
0.03333333333,0.7111111111
0,0
0.1125,0.425
-0.2,0.65
-0.35,0.5916666667
-0.125,0.375
-0.1,0.4236111111
0,0
0,1
0,0
0,0.9166666667
0,0
-0.25,0.25
0,0
0.1428571429,0.6678571429
0.4,0.5333333333
-0.125,0.375
0,0
0.3,0.45
-0.3,0.3888888889
0,0.4
-0.3,0.3888888889
0,0.08333333333
-0.1,0.07083333333
-0.2291666667,0.6333333333
0,0
0.25,0.4944444444
0.3571428571,0.5714285714
0,0.5
0,0
0,0
0,0
0.01666666667,0.08333333333
0.3571428571,0.5714285714
0,0
0.3125,0.525
0.035,0.3520512821
0.1,0.5166666667
0,0
0,0
-0.1,0.4236111111
-0.1,0.1
0,0
0.5,0.8333333333
0.25,0.75
0,0
0.06818181818,0.2606060606
0,0
0.1428571429,0.6678571429
0,0
0.125,0.325
-0.3,0.5
0,0
-0.1,0.1
0.15,0.65
0.325,0.7416666667
0,0
0,0
0.25,0.4166666667
0,0
0.5,0.8333333333
0,0
0.1651785714,0.3776785714
-0.3,0.3888888889
0.5,0.8333333333
0,0
0.6,0.9
-0.1,0.1
-0.75,0.8333333333
0,0
0,0
0,0
0.3571428571,0.5714285714
-0.1138888889,0.2534722222
0,0
-0.5,1
-0.8,0.9
0,0
0.07142857143,0.753968254
0,0
-0.1,0.1
0,0
0.25,0.3333333333
-0.1666666667,0.5625
0.1,0.1
0.3571428571,0.5714285714
-0.125,0.375
-0.01666666667,0.3333333333
-0.75,0.8333333333
0,0
-0.1,0.1
0,0
0,0
-0.5,1
0.3,0.3
-1,1
0.07142857143,0.753968254
0,0
0.01666666667,0.08333333333
0.225,0.3166666667
-0.5,1
0,0
0,0
0,1
0,0.5333333333
0,0
0.07142857143,0.753968254
-0.1,0.1
-0.1,0.65
0.25,0.3333333333
0.3571428571,0.5714285714
-0.2083333333,0.4472222222
0.5,0.8888888889
0,0
0,0.5
0,0
0.01666666667,0.08333333333
-0.3,0.3888888889
0,0
0,0
0.5,0.8333333333
0,0
-0.1,0.1
0.05,0.7166666667
0.09444444444,0.2111111111
-0.01666666667,0.3333333333
0,0
0.1333333333,0.3111111111
0.1222222222,0.3444444444
-0.3591666667,0.6829166667
0,0.625
-1,1
0,0
-0.1383333333,0.6447619048
0.01666666667,0.08333333333
0,0
-0.1,0.1
-0.1666666667,0.3333333333
-0.75,0.8333333333
0,0
0,0
0.1681818182,0.35
0,0
0,0
-0.3,0.6
0.3,0.6444444444
0,0
0.275,0.2166666667
0.25,0.3333333333
0,0
0,0
-0.06,0.2866666667
0.4666666667,0.6166666667
-0.3,0.5
0,0
0.09444444444,0.2111111111
0,0.2833333333
0,0
0,0
-0.125,0.375
-0.02857142857,0.3773809524
0,0
0,0
0,0
0.5,0.6111111111
0.35,0.35
0,0
0,0
0,0
0.2833333333,0.5777777778
0,0
0,0
0,0.45
0,0
-0.1,0.1
0.5,0.8333333333
0,0
0.2,0.55
-0.3,0.95
0,0
0,0
-0.04,0.31
0.3571428571,0.5714285714
0.003787878788,0.2987373737
-0.03333333333,0.3666666667
0.125,0.4212962963
0.23,0.3366666667
-0.7,1
-0.125,0.375
0,0
-0.3,0.3888888889
0.0125,0.45
0.25,0.3333333333
0,0
-0.1,0.3
-0.5,0.9
0.09444444444,0.2111111111
-0.25,0.25
-0.3,0.3888888889
0.3,0.75
0.3571428571,0.5714285714
-0.5,0.9
0,0
0.25,0.4791666667
0.25,0.3333333333
0.640625,0.6666666667
0.5,0.8333333333
0,0
0,0
0.1428571429,0.5178571429
0,0
0.5,0.5
0,0
0,0
0,0
0,0
0.03333333333,0.06666666667
-0.1,0.1
-0.2928571429,0.65
0,0
-0.3,0.3888888889
-0.1,0.1
-0.1,0.1
0,0
0.05,0.85
0.1454545455,0.4848484848
0,0
-0.1,0.1
0,0.5
0,0.2833333333
0.56,0.95
0.05,1
0,0
0,0
0.06818181818,0.2897727273
0,0
-0.18,0.94
0.6,0.9
0,0.5
-0.1,0.1
0.25,0.5
0,0
0,0
0,0.5
0,0
-0.15,0.3333333333
0,0
0,0
0,0.2833333333
0.5,0.5
